item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence,source_item_id,source_organization,series_id,series_label,series_type,series_analysis_note,is_recurring_series
TC074-WEB-009,TC074,COPAL,2026-03-05,website,advocacy,ethnocultural,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,3,1,1,3,0,3,0,2,2,0,explicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,attend_event;share_information,specific,moderate,general_public,1,2,0,0,1,Selma delegation connects voting rights immigrant rights and multiracial democracy.,Solidarity pride hope and defiance are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC074-WEB-009,COPAL,,,,,0
TC074-WEB-010,TC074,COPAL,2026-03-05,website,advocacy,ethnocultural,1,1,1,1,0,1,0,1,1,0,0,1,1,0,3,2,2,3,2,3,3,3,0,0,0,0,3,3,0,explicit,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,contact_official;share_information,general,high,policymakers,1,3,1,0,1,Personnel change is framed as not resolving raids separation detention deaths and economic harm.,Outrage fear care solidarity empathy defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC074-WEB-010,COPAL,,,,,0
TC049-WEB-005,TC049,PRISM,2026-03-05,website,service,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,none,general_public,0,0,0,0,0,Archive confirms dated item only; substantive content unavailable.,No affect inferred.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,low,TC049-WEB-005,PRISM,,,,,0
TC075-WEB-003,TC075,Unidos MN,2026-03-05,website,advocacy,ethnocultural,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2,2,1,2,1,3,2,2,2,0,0,2,1,2,0,mixed,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,contact_official;share_information,general,high,policymakers,1,2,1,0,1,Personnel change framed as partial accountability after enforcement harms.,Solidarity hope/reassurance coexist with fear outrage and grief.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-WEB-003,Unidos MN,,,,,0
TC008-WEB-001,TC008,Literacy Minnesota,2026-03-06,website,education,service,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,2,0,0,2,2,3,1,1,3,0,2,0,1,0,explicit,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,none,none,general_public,0,1,0,1,0,Budget shortfall and staff reductions create organizational loss and uncertainty.,Gratitude care grief and reassurance are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC008-WEB-001,Literacy Minnesota,,,,,0
TC042-WEB-004,TC042,Isuroon,2026-03-08,website,ethnocultural,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,0,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,attend_event,specific,moderate,ethnocultural_community,1,1,0,0,1,International Women's Day event centers community celebration.,Pride solidarity and hope dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC042-WEB-004,Isuroon,,,,,0
TC060-WEB-001,TC060,SEWA-AIFW,2026-03-08,website,ethnocultural,economic_development,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,implicit,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,attend_event;support_business,specific,moderate,ethnocultural_community,1,1,0,0,1,Bazaar supports local South Asian small businesses and community connection.,Solidarity pride and hope lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC060-WEB-001,SEWA-AIFW,,,,,0
TC055-EVT-001,TC055,CAPI USA,2026-03-09,website,service,economic_development,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,workers,1,1,0,1,1,Training addresses unemployment/underemployment through concrete skills.,Hope and efficacy lightly implied.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC055-EVT-001,CAPI USA,,,,,0
TC026-WEB-010,TC026,Volunteers of America Minnesota and Wisconsin,2026-03-09,website,service,other,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,2,2,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,130-year anniversary celebrates compassion and service legacy.,Pride care solidarity and gratitude dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC026-WEB-010,Volunteers of America Minnesota and Wisconsin,,,,,0
TC015-WEB-003,TC015,Aeon,2026-03-10,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Leadership transition is framed around continuity and housing stability.,Hope pride and reassurance lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC015-WEB-003,Aeon,,,,,0
TC041-LI-002,TC041,International Institute of Minnesota,2026-03-10,LinkedIn,service,education,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,2,1,2,1,2,1,0,0,0,mixed,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"1,donate;share_information",general,low,supporters_donors,1,1,0,1,1,"The report emphasizes scale of service delivery, continued support needs, and institutional/community capacity, supporting collective efficacy, care need, and future-oriented opportunity.","Solidarity, care, hope, pride, gratitude, and low reassurance are present in the impact-summary frame.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC041-LI-002,International Institute of Minnesota,,,,,0
TC058-WEB-024,TC058,Mid-Minnesota Legal Aid,2026-03-10,website,legal,service,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,,none,none,general_public,0,0,1,1,0,Agreement is framed as a successful remedy to an accessibility problem.,Hope/reassurance associated with institutional resolution.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-024,Mid-Minnesota Legal Aid,,,,,0
TC034-WEB-003,TC034,Al-Maa'uun,2026-03-11,website,ethnocultural,education,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,attend_event,specific,moderate,ethnocultural_community,1,1,0,1,1,Mentor outing supports youth connection and participation.,Low solidarity care and hope.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC034-WEB-003,Al-Maa'uun,,,,,0
TC034-WEB-004,TC034,Al-Maa'uun,2026-03-11,website,ethnocultural,education,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,attend_event,specific,moderate,ethnocultural_community,1,1,0,1,1,Open house supports youth/community participation.,Low solidarity care and hope.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC034-WEB-004,Al-Maa'uun,,,,,0
TC035-WEB-004,TC035,Arrive Ministries,2026-03-11,website,faith,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,implicit,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,attend_event;volunteer,specific,moderate,supporters_donors,1,1,0,1,1,Info session increases understanding and pathways to involvement.,Solidarity empathy and hope lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC035-WEB-004,Arrive Ministries,,,,,0
TC036-WEB-001,TC036,Catholic Charities Twin Cities,2026-03-11,website,faith,advocacy,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,2,2,1,1,0,0,0,1,2,0,mixed,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,attend_event;contact_official,specific,high,policymakers,1,2,0,0,1,Homelessness is framed as harm requiring legislative action.,Solidarity care moral concern and urgency support advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC036-WEB-001,Catholic Charities Twin Cities,,,,,0
TC038-EVT-021,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-03-11,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-021,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
CI0046,TC041,International Institute of Minnesota,2026-03-11,website,service,media_information,1,1,0,0,1,0,0,0,1,0,0,0,1,0,3,2,0,0,0,2,2,3,0,0,0,1,0,2,0,explicit,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Continuing fear persists despite reduced agent presence.,Fear empathy anxiety and solidarity remain prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0046,International Institute of Minnesota,,,,,0
TC075-EVT-003,TC075,Unidos MN,2026-03-11,website,advocacy,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2,0,1,0,1,1,0,implicit,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,attend_event;other,specific,moderate,ethnocultural_community,1,1,0,0,1,Delegate training builds caucus/convention participation and leadership.,Solidarity hope and civic efficacy dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-003,Unidos MN,,,,,0
TC035-WEB-005,TC035,Arrive Ministries,2026-03-12,website,faith,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,faith_community,1,1,1,1,1,Immigration 101 increases knowledge and service efficacy.,Care/solidarity are secondary to information provision.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC035-WEB-005,Arrive Ministries,,,,,0
TC073-WEB-013,TC073,Center for Victims of Torture,2026-03-12,website,service,advocacy,1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,2,0,0,1,3,3,2,2,2,1,2,0,2,0,explicit,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,"0,1","donate;volunteer;mutual_aid,specific","high,supporters_donors",1,2,0,1,1,"The story describes escalating client fear and material needs but also shows concrete community response through food delivery, crisis support, and mutual aid, supporting threat, vulnerability, care need, coping efficacy, and collective efficacy.","Solidarity and care are dominant, with fear/anxiety, gratitude, hope, reassurance, empathy, and urgency also explicit.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC073-WEB-013,Center for Victims of Torture,,,,,0
TC041-LI-001,TC041,International Institute of Minnesota,2026-03-12,LinkedIn,service,education,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,3,3,1,0,0,0,explicit,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,,none,none,general_public,0,0,0,0,0,Reference to difficult recent months and community support signals prior vulnerability/harm while the award and collective effort signal efficacy and future possibility.,"Gratitude and pride are dominant; solidarity, care, and hope are strong through recognition of staff, clients, students, volunteers, and donors.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC041-LI-001,International Institute of Minnesota,,,,,0
TC078-EVT-013,TC078,Jewish Community Action,2026-03-12,website,faith,advocacy,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,2,2,1,2,0,0,0,1,2,0,mixed,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,attend_event;contact_official,specific,high,policymakers,1,2,0,0,1,Equal-rights advocacy is framed around dignity and respect.,Solidarity care and moderate moral urgency support mobilization.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC078-EVT-013,Jewish Community Action,,,,,0
TC064-WEB-013,TC064,The Advocates for Human Rights,2026-03-12,website,advocacy,legal,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2,1,0,mixed,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,share_information;contact_official,specific,moderate,general_public,1,1,1,0,1,Restrictions on public access are framed as transparency and due-process concerns.,Moderate moral outrage and defiance support advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-013,The Advocates for Human Rights,,,,,0
TC065-WEB-002,TC065,Volunteer Lawyers Network,2026-03-12,website,legal,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,implicit,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,volunteer;attend_event,specific,moderate,supporters_donors,1,1,0,1,1,Orientation increases volunteer capacity.,Low solidarity care and reassurance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC065-WEB-002,Volunteer Lawyers Network,VLN_ORIENTATION_2026,New Volunteer Orientation,recurring_volunteer_orientation,Repeated volunteer orientation; consider series-collapsed robustness check.,1
TC062-WEB-001,TC062,AVIVO,2026-03-13,website,service,fundraising,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2,1,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,donate;attend_event,specific,moderate,supporters_donors,1,1,0,1,1,Fundraiser/awards event mobilizes support and celebrates champions.,Pride solidarity hope and gratitude dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC062-WEB-001,AVIVO,,,,,0
D2-07-WEB-004,D2-07,Groundwork Legal,2026-03-13,website,legal,advocacy,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,2,3,3,3,1,0,3,0,0,0,mixed,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,none,none,general_public,0,1,1,0,1,Court-ordered release is framed as relief after prolonged separation and detention.,Relief hope reassurance and care dominate with residual grief.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-07-WEB-004,Groundwork Legal,,,,,0
TC076-WEB-008,TC076,Minnesota Interfaith Coalition on Immigration,2026-03-13,website,faith,service,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,0,2,1,1,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,donate;attend_event,specific,moderate,supporters_donors,1,1,0,1,1,Fundraiser sustains ongoing support work.,Solidarity care hope and gratitude support fundraising.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC076-WEB-008,Minnesota Interfaith Coalition on Immigration,,,,,0
TC050-LI-004,TC050,Project for Pride in Living,2026-03-13,LinkedIn,housing,economic_development,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,2,2,1,2,2,3,2,1,1,0,mixed,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,,none,none,general_public,0,1,0,1,0,Difficult recent months are contrasted with staff resolve partnerships and opportunity.,Pride hope solidarity and reassurance coexist with low grief/anxiety.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-LI-004,Project for Pride in Living,,,,,0
TC050-WEB-012,TC050,Project for Pride in Living,2026-03-13,website,housing,advocacy,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Power Shift recognition highlights leadership and influence.,Pride solidarity hope and gratitude dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC050-WEB-012,Project for Pride in Living,,,,,0
TC055-EVT-002,TC055,CAPI USA,2026-03-14,website,service,economic_development,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Homebuyer workshop increases financial/housing efficacy.,Hope tied to homeownership planning.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC055-EVT-002,CAPI USA,,,,,0
TC075-EVT-004,TC075,Unidos MN,2026-03-14,website,service,ethnocultural,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,2,0,2,0,1,2,0,0,0,implicit,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,use_resource;attend_event,specific,moderate,ethnocultural_community,1,1,0,1,1,Mobile consular services reduce administrative barriers.,Care reassurance solidarity and hope are moderate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-004,Unidos MN,,,,,0
D2-01-WEB-013,D2-01,ACLU of Minnesota,2026-03-16,website,advocacy,legal,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,2,0,2,1,0,1,0,0,0,2,2,0,mixed,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,contact_official;share_information,specific,high,policymakers,1,2,1,0,1,STAR Act framed as limiting state resources for federal immigration enforcement.,Solidarity moral outrage and defiance support legislative mobilization.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,D2-01-WEB-013,ACLU of Minnesota,,,,,0
CI0047,TC041,International Institute of Minnesota,2026-03-16,website,service,education,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,3,2,2,3,1,1,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"0,0","0,",none,"none,supporters_donors",1,0,0,1,0,"The item foregrounds community support, resource provision, volunteering, legal-service expansion, groceries, and rent assistance, supporting collective efficacy, care need, and hope.","Gratitude, solidarity, and care are dominant; empathy, hope, pride, and reassurance are also present.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0047,International Institute of Minnesota,,,,,0
TC025-WEB-012,TC025,Twin Cities Habitat for Humanity,2026-03-16,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,New homeowner resource reduces uncertainty and increases efficacy.,Care and reassurance lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC025-WEB-012,Twin Cities Habitat for Humanity,,,,,0
TC054-LI-003,TC054,Alight,2026-03-18,LinkedIn,service,advocacy,1,1,0,0,1,0,0,0,1,1,1,1,1,0,2,2,0,0,0,2,3,1,1,0,0,1,0,2,0,explicit,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,"1,donate;mutual_aid",specific,high,general_public,1,2,0,1,1,The post describes ongoing fear and safety concerns among refugee communities and frames material donations as a concrete coping and care response.,"Care is dominant, with solidarity, fear, anxiety, reassurance, and urgency also clear.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC054-LI-003,Alight,,,,,0
TC054-LI-004,TC054,Alight,2026-03-18,LinkedIn,service,advocacy,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,3,2,2,2,1,1,0,0,1,0,mixed,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,"0,0",,none,"none,ethnocultural_community",1,1,0,1,0,"The post links Minnesota Somali family concerns with humanitarian crisis and displacement in Somalia, supporting vulnerability, care need, collective efficacy, and hope appraisals.","Solidarity is dominant, with care, empathy, hope, and low sadness foregrounded through diaspora connection and Ramadan reflection.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC054-LI-004,Alight,,,,,0
TC038-EVT-022,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-03-18,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-022,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
TC075-EVT-014,TC075,Unidos MN,2026-03-18,website,faith,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,1,2,0,1,1,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,attend_event;volunteer,specific,moderate,faith_community,1,1,0,0,1,Catholic gathering frames welcoming strangers as shared religious calling.,Solidarity care empathy and hope are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC075-EVT-014,Unidos MN,,,,,0
TC028-WEB-004,TC028,ACER,2026-03-19,website,economic_development,ethnocultural,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,2,3,2,2,0,0,1,0,1,mixed,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,"0,0","0,",none,"none,general_public",0,1,0,1,1,"The story describes persistent health, economic, and healthcare challenges alongside resilience and the need for trusted information and support.","Empathy and care are strongest; anxiety, hope, solidarity, and low fear are present in the long-term recovery frame.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC028-WEB-004,ACER,,,,,0
TC031-WEB-004,TC031,African Economic Development Solutions (AEDS),2026-03-19,website,economic_development,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,1,3,0,2,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Entrepreneurship story emphasizes mutual support and perseverance.,Hope solidarity pride and empathy are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC031-WEB-004,African Economic Development Solutions (AEDS),,,,,0
TC074-WEB-011,TC074,COPAL,2026-03-19,website,advocacy,ethnocultural,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,2,3,2,3,3,3,1,0,0,0,2,2,0,explicit,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,share_information,general,moderate,general_public,1,2,0,0,1,Disclosure of sexual harm is framed through survivor courage dignity and accountability.,Outrage care empathy solidarity and grief are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC074-WEB-011,COPAL,,,,,0
TC002-WEB-010,TC002,Cedar Riverside Adult Education Collaborative,2026-03-19,website,education,ethnocultural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,learners,0,0,0,0,1,Tentative Eid listing acknowledges community calendar/cultural observance.,Low pride/solidarity only.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC002-WEB-010,Cedar Riverside Adult Education Collaborative,,,,,0
TC070-LI-001,TC070,Hmong American Partnership,2026-03-19,LinkedIn,economic_development,service,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,workers,1,1,0,1,1,Small-business workshops increase financial and marketing efficacy.,Low hope and reassurance through practical support.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC070-LI-001,Hmong American Partnership,,,,,0
TC055-EVT-003,TC055,CAPI USA,2026-03-20,website,service,economic_development,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Financial-literacy workshop provides concrete coping tools.,Low hope and reassurance through practical knowledge.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC055-EVT-003,CAPI USA,,,,,0
D2-07-WEB-005,D2-07,Groundwork Legal,2026-03-20,website,legal,faith,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,2,3,3,3,1,0,3,0,0,0,mixed,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,none,none,general_public,0,1,1,0,1,Court order restores pastoral access and is framed as protection of dignity and rights.,Hope reassurance care and empathy accompany legal relief.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-07-WEB-005,Groundwork Legal,,,,,0
TC035-WEB-006,TC035,Arrive Ministries,2026-03-21,website,faith,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,2,0,1,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,faith_community,1,1,0,1,1,Language-learning class supports community connection with refugee/immigrant neighbors.,Solidarity care empathy and hope present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC035-WEB-006,Arrive Ministries,,,,,0
